JobNumber,JobDescription,Master_Controllers,Field_Controllers,Sensors,Panels,Software,Computers,HO02,HO03,HO04,HO05,HO06,HO07,HO08,HO09,HO10,HO11,HO12
144100B,UBS- HUB Room 7 FCU's,0.0,0.0,9002.52,0.0,0.0,0.0,280.66,0.0,632.89,2093.68,0.0,0.0,0.0,2309.85,178.73,0.0,0.0
144300B,HSS Westchester Heat Exchange,0.0,1566.28,1676.98,94.43,0.0,0.0,0.0,134.52,321.4,414.21,0.0,0.0,0.0,464.9,219.11,0.0,0.0
144400B,HSS Rlocate Comm Wiring Rm 12M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.85,0.0,0.0,0.0
144500B,Estee Lauder Lipstick Room AC,0.0,821.16,39.59,102.57,0.0,0.0,35.85,0.0,132.43,750.1,0.0,0.0,0.0,1122.32,206.5,0.0,0.0
144600B,Rudin- 6th Fl Reheat Coils,0.0,1608.33,474.54,163.26,0.0,0.0,212.23,0.0,0.0,0.0,0.0,0.0,0.0,849.07,0.0,0.0,0.0
144900B,Estee QA Lab Condolidation,1736.91,7162.46,6272.23,654.84,0.0,0.0,4584.1,185.87,3297.02,2354.81,0.0,337.21,0.0,0.0,955.02,0.0,1324.2
145100B,HSS ERPB Steam Coil Cntrl Vlve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.01,515.74,0.0,0.0,0.0,663.78,275.46,0.0,0.0
145200B,HSS 5th Fl Pneumatic Panl Rmvl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.68,0.0,0.0,0.0
145300B,44 Wall - 9th fl partial,0.0,0.0,0.0,0.0,0.0,0.0,479.95,0.0,0.0,1346.82,0.0,0.0,0.0,414.17,0.0,0.0,0.0
145500B,499 Park Heat Trace Monitoring,0.0,203.55,0.0,86.98,0.0,0.0,88.43,0.0,0.0,481.3,0.0,0.0,0.0,0.0,811.35,0.0,0.0
145600B,110 E 60 St- 6th Floor AC,0.0,0.0,0.0,0.0,0.0,0.0,70.74,0.0,0.0,999.46,0.0,0.0,0.0,0.0,1700.24,0.0,0.0
145700B,Lefrak Naturl Gas Monitr MER 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.97,207.84,0.0,0.0,0.0,0.0,1082.76,0.0,0.0
145800B,230 PAS Wireless Space Temp,0.0,0.0,0.0,0.0,0.0,0.0,71.03,0.0,478.33,442.26,0.0,0.0,0.0,297.04,0.0,0.0,0.0
145900B,230 PAS Cellar Conduit Relocat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146000B,1301 6th Ave- 5th Fl dampers,0.0,375.43,3217.11,102.81,0.0,0.0,198.81,0.0,499.86,660.27,0.0,0.0,0.0,1936.57,356.72,0.0,0.0
146100B,909 3rd - Elec Damper Cnvrsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146200B,Prebuilt Medical Suite- 8th Fl,0.0,0.0,0.0,0.0,0.0,0.0,176.86,0.0,266.62,0.0,0.0,0.0,0.0,103.3,0.0,0.0,0.0
146300B,UBS lobby display vitrine,0.0,0.0,292.31,0.0,0.0,0.0,124.28,0.0,386.69,0.0,0.0,0.0,0.0,118.4,0.0,0.0,0.0
146400B,Estee Continuum Ecostruxur Upg,16530.14,6362.06,0.0,0.0,3616.8,1.2932,0.0,0.0,32633.11,0.0,742.56,0.0,0.0,1150.99,0.0,0.0,5029.12
146500B,Gibson Dunn Floors 47 & 50,0.0,0.0,1110.77,0.0,0.0,0.0,714.44,0.0,1273.15,2412.2,0.0,0.0,0.0,1098.84,594.12,0.0,0.0
146600B,Discovery-  Fit Out,23931.13,116791.02,57253.78999999999,601.03,0.0,0.0,4791.94,2205.39,38875.65,40792.29,0.0,0.0,0.0,19426.2,3705.16,3353.31,264.84
146700B,Mt SInai Pneumatic Actuators,0.0,0.0,1305.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.04,0.0,0.0
146800B,375 Hudson 2nd- 5th Floors,0.0,77260.84,64366.99,411.24,0.0,0.0,6072.92,319.78,12529.21,14531.81,0.0,0.0,0.0,3674.39,9540.33,0.0,3631.52
146900B,230 PAS Core and Shell,3190.52,2893.29,14089.07,205.62,2538.07,1.2932,1577.55,334.28,5984.69,12963.6,0.0,0.0,0.0,19508.48,3806.06,2889.77,949.9
147000B,LIU Mary Lei Bacnet Controls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.76,0.0,0.0,0.0,0.0,528.16,0.0,0.0,0.0
147100B,Rudin 80 Pine- 32nd Fl,0.0,0.0,0.0,0.0,0.0,0.0,143.42,109.75,0.0,576.63,0.0,0.0,0.0,592.88,109.75,0.0,0.0
147200B,Rent the Runway 7-10th Floors,1888.41,4908.61,11170.51,0.0,0.0,0.44775,550.69,465.63,1699.16,4300.06,0.0,0.0,0.0,2198.96,0.0,0.0,0.0
147400B,Brooklyn Bridge Rehab,0.0,0.0,9833.329999999998,0.0,0.0,0.0,7010.18,7611.56,8353.83,62526.18,0.0,0.0,0.0,3657.01,12657.14,0.0,0.0
147500B,HPS Invest- 7th Fl Leak Detect,0.0,0.0,726.86,0.0,0.0,0.0,107.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147600B,ESRT 22nd Floor,6312.01,8800.29,22829.090000000004,326.52,0.0,0.0,3120.2,0.0,5096.59,10352.25,0.0,0.0,0.0,7181.86,15902.27,0.0,0.0
147700B,Mt Sinai fl 10 Otolaryngology,0.0,1895.22,2590.95,0.0,0.0,0.0,412.12,223.87,948.98,3053.4,0.0,0.0,0.0,1296.58,660.22,0.0,0.0
147800B,La Central YMCA Fit Out,1888.41,13904.8,15013.88,851.27,1302.11,0.8599562500000001,6537.96,1420.03,12345.09,23230.81,0.0,1216.34,0.0,18450.92,31524.59,0.0,849.8
148000B,BMS Water Leak Detection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148100B,CityPoint DHW Replacement Valv,0.0,0.0,4202.71,0.0,0.0,0.0,0.0,0.0,0.0,568.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148200B,Partnership for NYC 5th floor,0.0,0.0,435.46,0.0,0.0,0.0,211.29,0.0,0.0,340.6,0.0,0.0,0.0,578.84,0.0,0.0,0.0
148300B,33 Greenwich-Chill Cooling Twr,0.0,509.15,232.54999999999998,86.98,0.0,0.0,3030.17,177.93,1250.01,1009.84,0.0,0.0,0.0,549.36,4082.55,0.0,0.0
148400B,Estee Intrinisic Spc Snsr AC17,0.0,0.0,1174.73,0.0,0.0,0.0,422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148500B,Equity Office Prop- 2nd Floor,0.0,2873.0,2506.21,0.0,0.0,0.0,633.31,320.36,1256.48,3627.64,0.0,0.0,0.0,2887.35,0.0,0.0,0.0
148600B,Fiel Organization 38+39th Flrs,0.0,401.75,286.57000000000005,86.98,0.0,0.0,468.18,0.0,528.61,427.47,0.0,0.0,0.0,239.64,834.16,0.0,0.0
148800B,499 Park Avenue,0.0,0.0,1081.29,0.0,0.0,0.0,0.0,0.0,0.0,585.6,0.0,0.0,0.0,0.0,1003.71,0.0,0.0
148900B,225 W 13th St- BMS Work,1888.41,4592.35,7916.639999999999,1021.91,1299.12,1.1617625,6010.78,529.68,7618.61,6357.5,0.0,745.42,0.0,6040.19,450.65,0.0,509.0
149000B,SGU Grenada Cntrls for Desal,0.0,0.0,1645.5099999999998,0.0,0.0,0.0,179.3,355.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149100B,230 PAS BMS Mobile App,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.47,514.23,0.0,2814.09,0.0,0.0,0.0,0.0,0.0
149200B,HSS LIMA- 1st fl 3D Printer,1738.38,995.3,3493.8099999999995,94.43,0.0,0.0,1018.3,583.46,1314.94,3687.78,0.0,0.0,0.0,1099.18,6299.89,0.0,0.0
149300B,ESRT- Suite 920 Leak Detection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.23,0.0,0.0,0.0
149400B,Google Milk- 6th Fl Expansion,0.0,1780.59,818.56,0.0,0.0,0.0,161.36,0.0,378.17,342.72,0.0,0.0,0.0,616.86,437.62,0.0,0.0
149500B,NY Botanical Gardens Cafe,1738.38,0.0,15645.79,0.0,0.0,0.0,985.96,0.0,1271.82,8595.54,0.0,0.0,0.0,15756.11,6718.63,0.0,789.9
149600B,Nightingale- 21fl Demising Wal,0.0,0.0,0.0,0.0,0.0,0.0,156.69,0.0,0.0,260.79,0.0,0.0,0.0,274.68,0.0,0.0,0.0
149900B,1776 Broadway 16th Fl,0.0,0.0,499.6,0.0,0.0,0.0,353.9,0.0,0.0,782.37,0.0,0.0,0.0,412.19,218.54,0.0,0.0
150000B,HSS Pharmacy Renovation,1854.72,0.0,3182.45,94.43,0.0,0.0,116.22,0.0,343.27,2370.6,0.0,0.0,0.0,3269.33,1355.42,0.0,0.0
150100B,Lefrak Cntrl Plant Wirng Reloc,0.0,0.0,232.01,0.0,0.0,0.0,0.0,0.0,595.61,0.0,0.0,0.0,0.0,5017.78,144.01,0.0,0.0
150200B,1 Rockefeller Plaza- 23rd Fl,0.0,1679.31,408.8,0.0,0.0,0.0,894.87,0.0,499.86,675.12,0.0,0.0,0.0,3775.51,353.4,0.0,0.0
150300B,NYBG 2nd Fl,2118.04,1253.03,1485.6600000000003,0.0,0.0,0.0,1235.89,0.0,1883.72,3377.03,0.0,0.0,0.0,2411.14,0.0,0.0,0.0
150400B,250 W 57St- 15th Fl ISO Valves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150500B,IBM Phase 2,1858.27,9255.23,12614.25,0.0,0.0,0.0,2489.93,0.0,3203.61,2050.0,0.0,0.0,0.0,0.0,1275.04,0.0,529.68
150600B,"Rudin B, Lex, 3, 14th, cancel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150700B,Equity Office -  8th Floor,0.0,0.0,0.0,0.0,0.0,0.0,89.64,0.0,187.48,536.72,0.0,0.0,0.0,412.4,0.0,0.0,0.0
150800B,Mt Sinai An'berg fl17  LabReno,0.0,4310.49,4829.62,295.91,0.0,0.0,1583.24,450.86,2551.81,4694.1,0.0,0.0,0.0,274.68,1163.19,0.0,0.0
150900B,St Albans VAMC Wards C3/D3,0.0,17924.46,0.0,0.0,0.0,0.0,3571.99,0.0,0.0,923.5,0.0,0.0,0.0,0.0,519.07,0.0,0.0
151000B,17 Battery Boiler Rm Leak Det,2304.3,219.62,844.01,86.98,0.0,0.0,549.6,0.0,1417.27,3229.45,0.0,0.0,0.0,2661.88,1423.47,0.0,0.0
151100B,Lefrak Network Cable Relocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.65,0.0,0.0,0.0
151200B,NYPH Payson House- 1st Floor,0.0,1407.86,0.0,188.86,0.0,0.0,296.0,608.98,1117.38,1316.03,0.0,0.0,0.0,539.66,474.49,0.0,0.0
151300B,Paramount -  18 fl Dem- Cancel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151400B,335 Mad Continuum Workstation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151500B,815 5th Ave OT Roof OAS CAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.93,0.0,0.0,0.0,0.0,3070.67,218.5,0.0,0.0
151600B,Mt SInai Annenberg 14Fl Reno,0.0,186.96,0.0,79.89,0.0,0.0,1736.06,0.0,0.0,415.17,0.0,0.0,0.0,274.68,0.0,0.0,0.0
151700B,Mt Sinai An'berg-  8fl Ste 06,2119.53,1870.8400000000001,1446.0600000000002,0.0,0.0,0.0,280.62,0.0,277.82,141.89,0.0,0.0,0.0,366.6,0.0,0.0,0.0
151800B,Mt Sinai Annenberg 24th floor,0.0,0.0,802.42,0.0,0.0,0.0,125.52,0.0,0.0,900.39,0.0,0.0,0.0,457.48,0.0,0.0,0.0
151900B,Lefrak 20th Fl Suite 2010,0.0,0.0,1939.5100000000002,0.0,0.0,0.0,0.0,82.56,124.99,998.06,0.0,0.0,0.0,0.0,2181.59,0.0,0.0
152000B,444 Madison 27th fl AC,0.0,0.0,717.64,0.0,0.0,0.0,768.14,0.0,263.07,2132.65,0.0,0.0,0.0,1620.88,1087.23,0.0,0.0
152100B,375 Hudson Cooling Twr Relocat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.7,0.0,0.0,0.0,342.53,362.42,0.0,0.0
152200B,Tamares 18th Fl Ice Miller Ste,5092.89,3560.12,856.09,0.0,10.64,0.0,0.0,0.0,281.86,1267.3,0.0,0.0,0.0,815.23,0.0,0.0,0.0
152300B,Tamares 16th Fl Liberty Land,0.0,890.29,325.64,0.0,0.0,0.0,550.69,0.0,0.0,456.84,0.0,0.0,0.0,1118.36,0.0,0.0,0.0
152400B,Caleres 14-16 floors,0.0,0.0,0.0,0.0,0.0,0.0,894.87,0.0,874.97,3245.78,0.0,0.0,0.0,1941.68,0.0,0.0,0.0
152500B,HHC Floors 6 & 7,1888.41,22334.44,6799.34,0.0,0.0,0.0,660.38,0.0,7328.17,5799.85,0.0,0.0,0.0,10712.83,5603.91,937.57,728.31
152600B,UBS HUB Room 20 FCU's,0.0,604.54,26736.659999999996,0.0,0.0,0.1635125,620.78,0.0,622.84,5674.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152700B,Scholastic 21st Floor,1977.6,6757.09,1857.04,0.0,0.0,0.0,590.42,0.0,1249.65,2111.39,0.0,0.0,0.0,1117.77,0.0,0.0,529.68
152800B,SGU Report Server SQL Upgrade,0.0,0.0,0.0,0.0,0.0,1.1731125,0.0,0.0,764.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152900B,Estee Diff Presure Transmitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153000B,Lefrak Cntrl Wirng Reloc Roof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6036.34,8494.32,0.0,0.0
153300B,Gotham Center 14th Fl FCU,0.0,0.0,484.97,0.0,0.0,0.0,479.34,0.0,195.3,1703.09,0.0,0.0,0.0,0.0,902.61,0.0,0.0
153400B,Frequency Electronics BMS Upg,1888.41,38945.35,8682.57,196.57,2139.99,1.2932,4570.73,0.0,16577.99,6694.63,0.0,0.0,0.0,1771.22,9308.53,0.0,13186.91
153500B,572 11th Ave- Condenser Water,0.0,1425.67,5984.17,163.26,0.0,0.0,659.15,166.57,754.34,1729.47,0.0,0.0,0.0,1558.28,134.75,0.0,0.0
153600B,Mt SInai 10th Fl Otolaryngolgy,0.0,204.43,54.49,0.0,0.0,0.0,0.0,0.0,0.0,456.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153700B,Mt Sinai Strobic Fan Cancelled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153800B,City Spire 2nd Fl Engineer Ofc,0.0,823.05,233.49,0.0,0.0,0.0,426.65,0.0,312.49,1255.91,0.0,0.0,0.0,1172.18,178.73,0.0,0.0
153900B,LIU Post Teachg Research Facil,1599.0,2843.15,10182.87,809.69,0.0,0.0,9396.22,2107.46,12913.48,12966.92,0.0,2437.23,0.0,1640.98,13005.01,0.0,3235.31
154000B,Rock Center BAS Modernization,88682.0,0.0,15797.569999999998,0.0,0.0,0.0,19451.57,22331.26,32210.11,18190.96,0.0,674.42,0.0,58087.05,2263.03,0.0,1589.04
154100B,Mt Sinai An'berg ED CT Relocat,3054.07,11830.449999999999,3089.6000000000004,0.0,0.0,0.0,1255.63,0.0,1731.13,9438.85,0.0,0.0,0.0,3163.4,0.0,1876.81,0.0
154200B,Paramount Group - 14th fl,0.0,925.39,2140.96,0.0,0.0,0.0,1981.84,0.0,321.06,1014.89,0.0,0.0,0.0,1774.41,0.0,0.0,0.0
154300B,AHU-1 & AHU-2,0.0,5780.86,391.71,0.0,0.0,0.0,281.79,293.24,158.75,1785.69,0.0,0.0,0.0,1757.88,708.84,0.0,0.0
154500B,Eastdil Secured - 23rd fl,3629.98,4864.88,6782.48,276.77,0.0,0.0,761.13,197.08,1308.57,7009.81,0.0,0.0,0.0,4467.62,811.32,1062.86,0.0
154600B,The Centre at Huguenot,4482.23,2514.5,11968.44,433.24,1319.22,0.17388125,5231.59,964.12,9756.2,39824.95,0.0,873.47,0.0,1586.26,10261.54,0.0,4074.85
154700B,Lefrak - BMS Integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154900B,400 W. 61st St. - 11th fl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155100B,555 West 38th Street,3776.62,3960.05,45896.2,1273.21,2425.3,0.9328562499999999,13309.97,1519.31,12978.96,37524.53,0.0,0.0,0.0,21955.88,8509.83,4812.54,2952.74
155200B,Gabrielli Trucking,0.0,0.0,893.64,0.0,0.0,0.0,2658.76,0.0,0.0,5575.95,0.0,0.0,0.0,2236.88,7617.35,0.0,0.0
155300B,ESRT - Sensaphone,0.0,203.55,0.0,86.98,0.0,0.0,0.0,0.0,0.0,138.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155500B,Edge Tech Prebuilt Ste 11th fl,0.0,0.0,257.02,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155600B,Mt. Sinai - AC-1R & AC-2R,0.0,0.0,5747.12,0.0,0.0,0.0,0.0,146.63,0.0,1142.2,0.0,0.0,0.0,1761.33,883.5,0.0,0.0
155700B,George Comfort & Son - 13th fl,0.0,890.29,0.0,0.0,0.0,0.0,77.6,247.67,374.89,354.4,0.0,0.0,0.0,307.39,800.33,0.0,0.0
155800B,"Blackstone - 14, 24-26th flrs",0.0,1008.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.32,0.0,0.0,0.0,210.2,1152.19,0.0,0.0
156000B,HSS BTU Meter & Meter Wiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.94,0.0,0.0,0.0,274.76,1165.02,0.0,0.0
156100B,ESRT - 5th & 6th floors,3776.48,50392.98,31476.35,1378.28,0.0,0.0,3918.65,2168.0,8547.75,16800.67,0.0,0.0,0.0,6504.01,3985.49,4091.58,714.81
156200B,Reconnection BX for Bray Valve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156400B,Newark CSC Refresh project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.32,67.6,0.0,0.0,0.0,331.25,0.0,0.0,0.0
156600B,Isolation Rooms - 8th fl,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,502.45,0.0,311.69,0.0,274.68,0.0,0.0,0.0
156800B,St.Joseph Hospital Rooftop AHU,3107.06,6784.84,4091.95,605.95,0.0,0.0,3957.09,1078.46,3185.1,3159.39,0.0,0.0,0.0,3299.37,4018.59,0.0,0.0
157000B,2nd fl Comm riser replacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.48,0.0,0.0,0.0,0.0,176.7,0.0,0.0
157100B,Mt.Sinai Water tank level snsr,0.0,0.0,764.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157200B,SGU Addtl Motion Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157300B,BFCU - Generator-Cancelled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157400B,Pacific Park - B4,5301.06,16091.23,73350.61,634.22,5433.76,0.9025,15756.93,2649.89,14747.58,57836.7,0.0,6883.35,0.0,23482.08,10766.06,676.05,6263.92
157500B,Blythedale Childrens Hospital,4884.62,30637.39,44698.490000000005,1171.5,2024.58,1.06810625,15924.73,3453.14,23628.77,44495.32,0.0,2417.88,0.0,15405.64,1133.2,0.0,7972.46
157600B,HPS Investment - 32-34 floors,5222.73,20980.26,9586.85,1486.66,1691.03,0.0,3411.89,1742.89,20844.02,9414.45,3675.0,0.0,0.0,14432.71,3557.96,0.0,1589.04
157700B,ESRT - 5th fl Comm wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.2,0.0,0.0,0.0,0.0,1264.36,0.0,0.0
157800B,Mt.Sinai-6Fl OR Press.Monitors,7515.89,0.0,78.22,283.29,0.0,0.0,813.46,0.0,1423.76,3608.95,0.0,0.0,0.0,10923.67,4351.85,0.0,0.0
157900B,11th fl - Reheat coil control,0.0,0.0,309.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.51,176.7,0.0,0.0
158000B,50 Water St - 11th & 12th flrs,4365.12,28754.49,10056.349999999999,719.67,0.0,0.0,1646.77,82.63,1363.68,4080.16,0.0,443.48,0.0,26361.23,392.39,3908.47,393.52
158100B,2nd Avenue - Suite 108 Reno.,1571.45,0.0,891.34,94.43,0.0,0.0,1061.05,222.95,351.84,108.36,0.0,0.0,0.0,274.92,474.44,0.0,0.0
158200B,LIU-One Health Cluster LL,1599.0,4760.89,4832.360000000001,556.9,0.0,0.0,2478.19,1080.41,3693.43,4927.48,0.0,0.0,0.0,0.0,4634.8,0.0,1331.19
158300B,230 PAS-(2) EDH's AC-C 1&2,0.0,0.0,0.0,0.0,0.0,0.0,155.09,89.66,0.0,233.32,0.0,0.0,0.0,292.62,0.0,0.0,0.0
158400B,"HHC 8th, 9th & 10th floors",5224.71,29050.29,24209.3,411.24,3692.95,0.0,1637.13,402.04,3832.69,3864.11,0.0,0.0,0.0,2242.32,237.22,1469.2,1059.36
158500B,815 5th - 2nd Phase,1825.93,338.81,8181.46,205.62,0.0,0.0,3589.0,769.46,6230.19,7265.68,0.0,0.0,0.0,8803.8,1926.77,0.0,0.0
158600B,Smoke purge dampers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.54,0.0,0.0,0.0,136.9,1891.12,0.0,0.0
158700B,Suite 702 Offices - 7th fl BMS,1740.91,2121.23,535.15,86.98,0.0,0.0,550.69,61.92,249.93,2112.13,0.0,0.0,0.0,0.0,1486.15,0.0,0.0
158900B,ESRT 9th floor control wiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.24,0.0,0.0,0.0,0.0,632.18,0.0,0.0
159000B,Rudin Mgmt. - Lobby renovation,0.0,1646.1,2138.4,205.62,0.0,0.0,3766.52,89.18,1095.86,6280.44,0.0,168.62,0.0,2523.09,0.0,225.35,0.0
159100B,610 5th-4th fl tenant space,0.0,749.93,377.40999999999997,0.0,0.0,0.0,38.8,0.0,742.16,513.03,0.0,0.0,0.0,293.06,176.7,0.0,0.0
159200B,St. Joseph's Radiology Suite,952.67,1539.16,2965.54,479.34,0.0,0.0,2017.43,432.47,875.24,891.39,0.0,0.0,0.0,615.37,0.0,454.62,0.0
159300B,Wyandanch Rising Bldg D,1820.15,3151.55,22375.9,612.57,1214.99,0.9025,8124.83,766.78,4989.43,31185.26,278.25,332.74,0.0,15806.8,48416.86,750.06,-89.7
159500B,HSS - 4th fl - Pharmacy Reno.,2380.44,311.44,109.84,0.0,0.0,0.0,1805.49,0.0,1102.83,2621.27,0.0,0.0,0.0,833.97,604.93,0.0,0.0
159600B,444 MadisonCT makeup water mtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.78,303.57,0.0,379.36,0.0,0.0,0.0,0.0,387.73
159700B,Tishman - 11th fl MUFG suite,0.0,6465.1,3333.61,0.0,0.0,0.0,282.93,0.0,624.98,2003.03,0.0,0.0,0.0,586.12,176.7,0.0,0.0
159900B,Vanbarton - 10th fl Duct temp,0.0,0.0,47.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000B,Trinity Church - 16th & 20th,0.0,11823.85,4716.07,0.0,0.0,0.0,725.45,0.0,6548.11,1959.63,0.0,0.0,0.0,3775.32,902.31,0.0,307.39
160100B,Lefrak chiller project wiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.71,6691.24,0.0,0.0
160200B,345 Park-OT Primary fan switch,0.0,0.0,638.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.26
160300B,Estee-OT balancng ELC Tech Lab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.65,0.0,0.0,0.0,0.0,0.0,701.14,0.0,0.0
160400B,9th fl OR5 Space temp sensor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160500B,Keybank - 35th & 37th floors,0.0,2003.16,16103.68,0.0,0.0,0.0,1144.33,0.0,351.84,1908.07,0.0,0.0,0.0,331.25,0.0,0.0,0.0
160600B,CFG - 27TH FL,0.0,0.0,892.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.8,0.0,0.0,0.0
160700B,Maryknoll Boiler Plant upgrade,1731.01,0.0,520.27,102.81,0.0,0.0,561.24,336.96,0.0,1189.61,0.0,0.0,0.0,798.98,1423.47,0.0,0.0
160800B,Vanguard Chelsea Lobby,0.0,0.0,8109.07,0.0,0.0,0.0,1665.14,0.0,232.27,1814.8,0.0,0.0,0.0,1189.25,2154.03,0.0,0.0
160900B,335 Madison Ave. - 25th fl,1343.0,17334.63,18839.870000000003,411.24,0.0,2.885625,1558.97,860.23,8427.37,7740.91,0.0,1754.44,0.0,9728.33,1213.49,0.0,275.43
161000B,Solaire Inter.Renovation,0.0,1521.35,3123.41,260.94,0.0,0.0,2411.73,1323.09,900.97,3093.96,0.0,0.0,0.0,1583.67,5093.43,679.72,0.0
161100B,Chiller BACnet integration,0.0,0.0,320.97,0.0,0.0,0.0,0.0,0.0,1306.94,743.69,0.0,0.0,0.0,0.0,901.49,0.0,0.0
161200B,Cohen Brothers (3) units,-1872.15,0.0,0.0,0.0,0.0,0.0,625.78,0.0,957.52,392.64,0.0,0.0,0.0,995.03,0.0,0.0,538.88
161300B,230 PAS EMR temp sensor-void,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161400B,HHC 15th - 17th floors,1888.41,30807.78,18382.21,0.0,0.0,0.0,1269.06,927.29,5421.87,6005.71,0.0,0.0,0.0,730.8,0.0,7870.5,0.0
161500B,80 Pine St-Safe off for demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.27,0.0,0.0,0.0,1478.95,892.51,0.0,0.0
